Date,Open,High,Low,Close,Volume,Adj Close
2006-02-22,115.55,116.45,114.10,114.65,274300,112.49
2006-02-21,115.00,117.50,114.45,115.00,1403500,112.84
2006-02-20,114.45,114.45,112.50,113.90,77700,111.76
2006-02-17,114.00,114.45,112.60,113.75,112000,111.61
2006-02-16,115.00,115.00,112.25,113.40,213500,111.27
2006-02-15,114.15,115.00,113.10,114.45,162000,112.30
2006-02-14,116.80,120.00,114.00,114.15,276300,112.00
2006-02-13,111.50,117.00,111.45,117.00,269600,114.80
2006-02-10,114.30,114.30,111.00,111.95,213000,109.84
2006-02-09,107.95,115.85,107.80,113.90,393700,111.76
2006-02-08,105.85,107.75,104.55,107.75,180800,105.72
2006-02-07,107.70,108.85,104.50,106.05,376300,104.05
2006-02-06,108.50,108.85,105.60,107.70,239700,105.67
2006-02-03,107.50,109.20,107.00,108.50,270800,106.46
2006-02-02,107.80,107.85,106.05,106.50,241100,104.50
2006-02-01,101.95,108.25,101.80,108.10,319300,106.07
